f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,target
36.209045,16.661722,3,2.976916,383.5778736,10.61172134,573.3253,384.0005038,Batch2,26.48948588,0.841404039,59.02909848,11571.634
32.55617,17.355375,3,2.6822402,385.6078453,10.5520197,563.912946,405.3907366,Batch1,20.85263101,0.801432988,43.08534728,11457.492
36.35426,18.212187,3,3.0337205,390.8305124,11.15062432,591.6413554,411.4584248,Batch4,27.15531065,0.608193503,50.90822218,11480.712
70.21934,38.890537,3,2.9683225,390.5380205,9.824916898,628.2956571,376.4105486,Batch3,21.12190846,0.942052404,43.7323464,11491.239
63.25481,20.736057,3,2.8601508,366.2233063,9.105061918,620.3941469,411.2544631,Batch1,25.66592886,0.730331308,55.66758261,11592.492
36.802536,16.953917,3,2.8907418,370.6217496,10.62545841,601.3724776,433.1667223,Batch3,23.10799236,0.563526612,51.24795614,11569.429
46.627285,18.987238,3,2.9123023,385.1503527,10.72498439,605.7710198,379.3160821,Batch1,33.75960405,0.606482794,44.04472037,11485.023
37.943542,17.93359,3,3.0480497,385.1378595,11.69167953,570.3914261,392.1768747,Batch3,29.75157829,0.769925282,57.32482596,11535.66
54.083908,20.339882,3,3.1117015,385.1504769,9.483710363,627.2545207,379.5066962,Batch1,31.7364845,0.669212008,55.68047566,11546.242
37.292557,17.669525,3,3.0906687,418.5273149,11.42375501,622.9567746,440.2615704,Batch3,25.12023885,0.925610968,59.02602659,11539.259
33.30692,18.328117,3,2.8403027,385.7089051,12.39393149,612.5176315,429.7480485,Batch3,29.1118047,0.747367704,40.01256386,11475.074
34.57419,17.842373,3,2.868683,391.3556564,10.19778809,597.2952829,445.8316081,Batch1,25.45825039,0.9576474,49.14233894,11466.758
36.3031,18.008812,3,3.0230496,389.5400176,9.467246224,637.1567415,368.7054882,Batch1,32.34795684,0.55091324,59.99682601,11492.358
33.035877,17.68208,3,2.8468173,386.5139125,10.17442051,630.3225578,358.0937602,Batch2,24.63718967,0.834296566,56.22375834,11469.631
35.381233,16.90699,3,2.9542232,376.8473076,10.51120397,611.5544395,363.1321854,Batch3,18.0125533,0.942892426,56.62572264,11555.378
38.25359,17.652012,3,3.1197004,387.5896922,10.9510303,589.7440798,367.7120166,Batch1,15.00689237,0.646465238,52.42264925,11558.265
49.329624,18.832315,3,3.2297645,372.2717479,10.02688422,609.4417823,408.6390927,Batch4,33.3415556,0.567843798,54.25799304,11584.12
74.48824,38.730038,3,2.9007173,377.6318139,11.74415883,606.0352741,456.8003277,Batch4,27.39252237,0.728322369,56.10652518,11505.976
33.726227,18.177063,3,2.9253144,375.1463645,9.608374148,591.539359,389.2958958,Batch2,27.72128425,0.980667113,41.84561295,11467.702
36.255642,16.61764,3,2.8634646,380.8187414,9.108635878,584.5339177,455.4359096,Batch4,32.44823921,0.816730963,53.85161167,11574.512
37.675377,17.971298,3,3.0704162,403.1465857,11.38536834,592.5608634,354.2020874,Batch1,16.74132528,0.821988486,56.308162,11525.075
59.673126,19.215368,3,2.782057,361.3273481,8.680303175,605.9129125,451.9559423,Batch3,23.20699392,0.835750627,40.81731575,11462.066
35.58473,18.694399,3,2.9020872,386.8626019,10.33669618,594.2507876,369.9267868,Batch1,23.81965085,0.519880688,45.94106361,11462.603
65.39244,22.710077,3,2.8954115,363.8728413,12.9941449,581.0859591,450.3722484,Batch4,28.71137617,0.722824901,46.48023232,11573.744
36.805016,16.538197,3,2.872879,375.2806813,10.49036516,620.8770654,356.1850173,Batch4,21.53679887,0.538786005,57.09164791,11578.15
40.358154,17.547352,3,3.1444056,390.889506,9.603385879,602.5173997,454.3041392,Batch1,18.99313128,0.657929415,55.60702779,11565.805
34.970608,16.533482,3,2.8831809,380.6428002,10.45408203,565.4140131,372.0878091,Batch2,18.94825675,0.910799512,53.12842942,11561.593
33.20482,18.166616,3,2.8598173,369.2225522,10.45935937,589.4653205,383.2985466,Batch1,30.74709038,0.828134975,56.09446362,11464.955
60.14821,21.781973,3,3.0255709,372.8469629,10.62851995,630.7930766,404.0036579,Batch2,21.28733953,0.997786349,49.06859401,11563.266
36.724796,16.572485,3,3.115107,386.7959775,11.02981039,620.4189225,391.8792969,Batch4,22.23991258,0.586077212,57.49761181,11579.97
33.580246,17.258917,3,2.9439442,372.6963337,9.668711065,585.8597427,423.4280766,Batch3,28.17249075,0.698527118,44.68431686,11543.228
36.182945,17.623938,3,2.9938118,382.1645859,11.85003844,635.0546522,457.2288544,Batch3,21.50527296,0.904820108,54.09153763,11507.018
36.83733,16.78872,3,3.0882688,380.4557184,10.69609143,566.1282327,416.706914,Batch1,16.47525789,0.607845801,44.8350237,11566.6045
35.746864,17.745277,3,2.9542854,373.4839965,11.08143524,636.8987763,429.363395,Batch2,17.09149413,0.576860923,40.79723947,11479.417
39.1343,17.731215,3,3.127102,401.4394409,9.99748048,579.6564074,359.6805775,Batch4,24.71596302,0.713806278,45.6830248,11570.292
37.782795,17.431686,3,3.108583,386.3391902,11.52910571,560.7275344,419.0593672,Batch3,27.48664215,0.691863245,49.85813657,11517.715
32.144287,18.547997,3,2.8215995,359.7485741,10.29435807,594.7046429,399.9234755,Batch1,23.98877378,0.99010297,56.8687203,11463.96
34.017433,17.265574,3,2.8885756,381.8645431,10.72204201,588.7176344,447.4360594,Batch1,27.15221352,0.728125765,50.17712979,11510.413
52.690945,19.718311,3,2.7809553,373.3821354,9.753515138,603.1271204,392.703221,Batch4,16.93581237,0.930473172,43.58301205,11461.975
34.5986,17.178795,3,2.9870236,388.5243333,9.702454699,623.7418288,424.7399558,Batch4,17.2734823,0.94398276,59.85531942,11551.59
34.760128,17.044756,3,2.8823967,372.0747926,11.05056425,627.3944642,375.0969101,Batch1,36.26967958,0.578935857,45.40146136,11559.369
63.922062,3.6237733,3,3.0157719,378.8526356,10.14511454,592.0984,378.5309787,Batch1,31.16392136,0.857652401,59.7058945,11490.47
37.51339,17.190302,3,3.0525255,385.0498728,9.81694153,594.3876595,391.3734674,Batch1,28.84485946,0.63880357,58.72669363,11487.294
42.984177,19.05365,3,2.89703,388.6575519,9.985453326,571.8542184,383.4469891,Batch2,21.70137665,0.547369484,50.84883017,11562.7295
49.73222,19.717281,3,2.8858352,367.9970359,11.05916246,563.8038087,377.9266723,Batch4,23.80996905,0.937352456,41.83926165,11582.818
36.88742,16.845676,3,2.893019,376.6549876,9.996769711,611.2971992,355.4635576,Batch1,24.99161341,0.64621652,53.90829623,11580.92
37.9156,16.863625,3,2.983038,375.2505469,10.40587605,565.15501,442.0420965,Batch4,31.57173057,0.672682835,56.91435323,11582.066
55.502563,21.425026,3,2.9886136,373.4667077,10.5120222,618.7064096,357.0731684,Batch1,27.01391383,0.661994518,48.90602199,11584.793
43.981483,9.272306,3,3.0118804,397.6545424,8.966120891,603.1272116,447.6102067,Batch1,27.62956901,0.600147711,44.78080919,11477.69
38.313763,15.429988,3,3.0393753,384.0498171,9.323098876,575.8866383,363.8011928,Batch1,24.16172532,0.717251691,56.05648329,11488.913
69.46997,34.138596,3,2.913407,367.3911605,10.76902231,603.1618355,357.1787911,Batch4,28.96332533,0.71414641,50.90155651,11488.765
61.199303,23.037542,3,2.9040923,389.1786195,9.910376511,574.6398173,411.930524,Batch1,26.51161374,0.704375813,43.9526001,11548.169
34.855633,16.849031,3,2.9300067,401.221562,11.34537993,595.0989766,405.2685972,Batch1,25.22011366,0.958148874,58.99077282,11562.053
48.784245,19.562103,3,2.9423714,390.3246526,11.27344568,623.9648253,404.0358026,Batch4,21.28457914,0.669875814,58.96196453,11506.705
45.155483,18.273882,3,3.2245462,364.8063003,11.07533493,596.9535435,413.195476,Batch1,24.43214129,0.515189454,47.34099347,11563.591
37.098877,17.970263,3,3.0634441,375.1576593,11.95581743,571.8959455,381.5762267,Batch3,19.60233648,0.589218503,41.28006218,11495.88
34.52075,17.44751,3,2.946021,392.6691115,10.43352854,617.9062945,422.9244201,Batch3,24.79930497,0.860748538,52.61577069,11525.12
45.74705,19.764278,3,3.066446,372.9233053,11.01910554,574.9414733,405.2642442,Batch1,25.44455679,0.795429303,46.34453469,11553.374
64.61934,25.65326,3,3.099582,384.4381943,10.03247922,619.0839899,386.8217814,Batch2,12.97740808,0.975867402,41.32710522,11558.418
37.798634,17.82777,3,3.067393,387.7463405,12.46189593,598.3481831,440.9150734,Batch4,23.8483023,0.847217554,57.83612829,11515.351
37.097332,16.77495,3,3.053693,370.7306953,12.08690692,596.2993407,430.0493206,Batch1,19.12059898,0.597120837,59.96232629,11546.524
35.123856,17.219034,3,3.0200298,379.4047464,10.50950435,628.114803,393.2971376,Batch4,27.49319663,0.560322109,47.00811027,11551.749
37.16675,16.815784,3,2.923058,347.5873266,10.80926898,616.6882819,443.2379564,Batch2,28.18579872,0.760379888,54.89492527,11584.039
35.499126,16.711842,3,2.8916402,369.7561236,11.58743808,562.6328638,451.2284075,Batch2,22.86830091,0.832631368,41.31541585,11572.463
33.28521,18.579016,3,2.804635,377.4743185,10.3822884,583.6939452,409.0552894,Batch4,27.74511044,0.582818369,47.39410879,11462.123
32.94871,17.220394,3,2.8600786,367.5221682,9.974700743,629.6736529,373.6447695,Batch2,27.95533468,0.800846505,42.17503532,11532.868
35.830593,16.982311,3,2.9065769,396.324113,11.1991918,561.4660935,450.7371372,Batch2,23.8514208,0.932514342,41.10699874,11563.547
62.159832,23.249538,3,3.0477986,365.6985862,10.5627514,603.6202757,370.8427582,Batch4,32.67143488,0.863784464,51.77582081,11566.301
33.53063,17.172346,3,2.8712394,375.5995551,10.64639556,618.2260535,355.3265549,Batch2,21.37462531,0.83209554,56.04061975,11524.613
50.359573,20.67745,3,2.9549778,381.3074058,9.832582926,609.7484868,386.023571,Batch3,32.35682852,0.894665527,49.05940502,11574.326
36.312107,17.241476,3,3.011063,394.4127329,9.125862281,620.8425762,429.9662979,Batch1,23.87400285,0.552041355,50.48358221,11558.619
40.17537,17.888943,3,3.1417518,365.6413785,10.68891393,618.0553479,451.5601495,Batch3,20.78336823,0.601915728,45.41460034,11562.963
32.199696,18.097315,3,2.888819,391.6316375,11.22396963,615.3624556,420.1014211,Batch3,23.24225762,0.519049749,54.72774562,11474.728
41.429974,18.08596,3,3.138116,380.1023306,10.3193546,625.7231889,454.7022402,Batch1,19.50305386,0.572488973,47.22146534,11566.464
60.215748,27.763153,3,2.7965214,370.1849135,11.64914362,611.6552535,360.1607923,Batch3,28.92278934,0.956591171,41.34998041,11464.853
37.18351,16.82756,3,2.9231305,384.6210347,9.93686694,592.1934795,356.6829103,Batch1,16.98615511,0.611072464,43.31015422,11577.595
67.30771,22.8535,3,2.9155245,381.990597,9.656236436,597.7527288,416.4611146,Batch1,31.94804277,0.831048608,42.5693721,11586.011
37.40536,17.399212,3,3.1187,373.9978312,10.44621575,617.3379826,456.2727955,Batch4,20.32066399,0.845783625,48.71755579,11567.507
39.623116,17.480722,3,3.1455708,380.6980208,10.43392594,630.1044824,405.299344,Batch1,29.18326686,0.82266273,41.30425349,11568.7
37.202732,16.891651,3,3.0818331,376.146864,11.11597499,581.7775041,355.6666749,Batch1,25.12112931,0.776960524,56.12968645,11567.847
42.1701,16.683838,3,2.9089637,381.1351735,9.880029741,587.3661437,374.3340522,Batch2,26.35407642,0.743065174,58.1601038,11595.748
74.282646,39.398647,3,2.8879251,386.6213067,11.59447539,634.4591517,376.9272197,Batch2,22.04978314,0.709960421,44.96788358,11502.477
61.595924,24.353033,3,3.1003618,395.8601682,12.07353357,606.2809434,387.1642842,Batch3,26.76404,0.958449348,49.71019514,11562.081
39.615353,17.829082,3,3.1361487,367.621845,10.46868478,574.3169454,354.7963722,Batch1,25.67487144,0.50475718,50.38126129,11567.222
39.50617,17.22616,3,2.96978,401.3303337,11.49976834,613.0956111,449.5381971,Batch1,17.71044466,0.526744813,59.70002433,11594.978
29.082006,18.806477,3,2.6168978,360.479122,9.654802343,639.2609724,406.7120339,Batch4,20.18749999,0.746256233,41.31239157,11461.456
42.257362,9.085326,3,3.1158042,378.482149,11.36017723,625.8762852,423.8023872,Batch1,22.29543944,0.665255041,53.35764735,11483.024
63.02618,23.878643,3,2.9337533,385.8831721,11.33782113,619.6592909,357.3890121,Batch4,21.22501741,0.704115107,46.91529966,11576.283
50.09059,22.064997,3,2.8182638,382.8099187,11.19074982,576.6437323,355.9527015,Batch1,31.26405473,0.99892426,50.03612424,11518.57
35.528164,17.587437,3,2.968305,373.7730048,10.48754953,630.0911828,414.5114549,Batch2,25.03507092,0.88756735,44.34069141,11519.874
66.87645,37.686718,3,2.977769,377.9187775,8.136600847,602.0631075,447.6025612,Batch2,21.10664326,0.938703978,43.2048456,11505.762
38.95388,17.836048,3,3.1099129,375.0699907,9.986618285,631.1432018,408.1330201,Batch2,22.54615088,0.684287282,44.87130597,11553.444
32.697052,18.677475,3,2.8478446,374.1063524,9.999267186,586.3862264,446.560109,Batch3,22.47768458,0.61978022,41.42523929,11462.849
39.838573,17.155561,3,3.1341383,388.496021,9.71739605,564.9640842,439.20904,Batch1,23.55975264,0.883995234,45.56180594,11564.81
35.628674,18.502502,3,3.0082853,383.5701549,10.5977944,598.0780775,358.3439164,Batch2,19.62335298,0.903788047,53.80701844,11466.523
36.55786,16.744091,3,3.0267675,373.070904,10.16482924,581.5870084,372.2153222,Batch4,20.93034445,0.774949223,53.0296387,11580.244
52.685287,21.2187,3,3.0602348,388.9959988,9.840310392,617.2183432,422.3481736,Batch2,28.83303456,0.947970757,51.08992411,11567.218
37.466087,17.840605,3,3.0883727,383.0729952,9.652959881,636.5685242,398.7851521,Batch1,25.92671552,0.983662628,40.00774826,11525.339
31.19437,18.560467,3,2.624911,388.1286212,9.927589612,615.2779321,381.9769795,Batch2,24.23831227,0.735510339,42.51564,11458.751
36.872623,16.480743,3,2.9047592,386.2962884,11.39719937,630.9547144,396.0497242,Batch1,25.01311409,0.611333334,56.85738857,11580.244
35.84181,17.304972,3,3.015954,371.7100499,9.971179956,596.2419211,398.9719611,Batch1,24.77219622,0.758556554,45.4347674,11531.872
62.70363,13.730765,3,2.9338398,374.3981896,10.08804903,621.731259,450.1607476,Batch2,23.95434448,0.994766612,58.24397777,11472.71
48.37803,19.472118,3,3.171783,387.4729361,10.13464191,627.4434749,361.3804112,Batch4,27.58552419,0.64646343,57.4909223,11559.689
54.41387,21.992344,3,3.01384,386.1037027,10.77119481,616.8700502,380.7703821,Batch3,27.21579993,0.808799662,43.09854068,11563.779
42.13327,17.667948,3,2.9072745,379.7909841,10.86499959,600.6221829,409.1321298,Batch1,17.14118513,0.846991832,57.96304085,11595.455
35.590225,16.778725,3,3.0715404,381.1732738,8.064274769,610.0692888,426.8115619,Batch3,24.34218907,0.606964397,52.55669661,11574.148
36.052795,16.841936,3,2.917266,392.776649,11.31730817,616.0405597,419.3701018,Batch2,17.470903,0.794229561,52.60573611,11581.484
35.207035,16.163424,3,2.734674,374.0842861,11.64909443,580.2467523,453.5807012,Batch1,28.17788602,0.657253503,57.05359731,11453.207
34.99971,17.62614,3,2.9490645,385.4709738,9.65985077,624.7663409,437.5169817,Batch1,28.83833278,0.927104805,48.10111529,11471.575
36.343575,16.896572,3,2.8742416,377.9780735,9.722161404,636.0259631,411.2784526,Batch2,21.94610551,0.857376785,54.70526593,11568.1
43.217575,18.45144,3,2.9700303,377.823188,10.13979729,597.2191452,373.6150961,Batch3,24.41620522,0.913133214,53.35528713,11521.72
39.41041,16.842463,3,2.9187522,390.9877685,9.895196784,616.0853746,399.5961655,Batch4,14.44279851,0.599841197,55.43029336,11487.242
51.693974,19.310287,3,3.2250576,388.2541635,10.6791415,618.9620725,426.2720469,Batch2,29.86394907,0.517287353,53.20377898,11568.217
36.546623,16.726294,3,3.064797,388.1350964,8.942779771,612.9798038,442.1758392,Batch2,28.5483687,0.925262842,41.60109601,11571.252
40.186638,16.641842,3,2.862783,393.0547881,9.605657914,603.7692087,455.5709847,Batch4,30.75042631,0.6933771,45.85422005,11588.009
75.076065,22.31382,3,2.9536004,380.2100384,11.73135776,630.5318364,416.5998043,Batch4,32.4327207,0.589861206,58.79841746,11478.063
35.900066,16.925516,3,3.0584347,386.8195297,9.757424026,595.9141367,407.9611304,Batch4,18.87945354,0.545947683,44.46850377,11568.708
86.85434,31.754623,3,2.8634331,376.8973324,11.49474262,564.8882365,351.9461115,Batch4,29.44022101,0.758250403,49.44520802,11504.419
62.29157,21.589125,3,2.8730934,383.2416635,10.78427056,627.5645101,357.9308976,Batch2,32.39652222,0.575063976,47.13855952,11590.442
71.720894,7.4079285,3,2.9829254,378.6985695,9.052585828,613.9185018,367.1715497,Batch4,17.52711064,0.783346012,41.72597447,11485.838
67.74495,29.656948,3,2.8673482,380.9699596,11.00826336,627.9406901,356.0235924,Batch3,24.14394394,0.863653271,43.62377378,11467.606
61.802135,31.065018,3,2.9848237,385.9515703,10.40586616,571.0837954,394.0949563,Batch4,23.18299008,0.767529086,45.73334243,11495.861
57.712215,21.268223,3,2.878222,371.8177932,10.13562636,562.4602352,387.05664,Batch1,29.27730932,0.951849891,49.26636971,11586.335
39.483994,16.618214,3,2.8830276,400.9238728,10.69596567,634.7499632,420.1089574,Batch1,13.03029467,0.577784812,57.49047971,11588.126
35.45259,17.37752,3,2.9600496,369.9398262,10.87970679,571.8182645,408.9231619,Batch4,34.07978848,0.746976737,50.31232564,11518.616
36.27496,17.705505,3,3.0081363,367.8581139,11.06607346,624.7721866,415.5567835,Batch2,24.43731468,0.58159523,53.03809922,11522.682
31.864037,18.120306,3,2.6443553,391.5811087,11.44260228,625.8567954,401.9174923,Batch2,29.58047201,0.937950963,48.51910303,11453.987
32.80321,18.442919,3,2.8637967,387.9166269,10.82650873,616.696416,380.5510863,Batch3,24.69881381,0.966119638,57.40124704,11466.471
81.88469,26.122875,3,3.2037299,386.2411982,9.399492729,570.5009769,454.8107846,Batch2,27.46062525,0.699997941,53.25242908,11572.04
34.03419,17.785202,3,2.8815346,386.2834551,10.12108363,613.39189,359.5050076,Batch3,13.39290871,0.652874129,41.81260506,11476.47
58.90912,15.309309,3,2.8929691,379.8775323,12.85443867,631.1269267,453.2780099,Batch3,23.07558814,0.639658048,49.55002415,11482.842
34.635326,17.040205,3,2.8431196,371.0274563,11.07959285,594.0425316,384.2361852,Batch3,29.23880606,0.929863673,56.54468409,11568.835
45.276047,19.412018,3,2.906494,380.7580456,12.39542984,593.0813484,406.392759,Batch4,26.44366173,0.841220962,54.67310705,11481.735
30.623283,18.32537,3,2.7451377,373.2283829,11.61634727,595.4286648,361.9726555,Batch2,16.81579454,0.940296527,58.10622296,11467.2
73.12529,24.385149,3,3.163806,389.7511973,10.69344166,566.5817513,357.8024175,Batch1,25.30712447,0.558758415,44.55335678,11566.855
36.826866,15.5219965,3,3.1136408,378.5294262,10.74112566,631.3620455,397.2499994,Batch3,20.90628837,0.738013964,59.54344328,11487.573
43.6515,17.079521,3,2.8848102,371.745028,10.47073597,629.5346291,431.5867114,Batch1,20.47290374,0.838089547,45.70155336,11593.286
38.390095,17.387905,3,3.0624502,376.7861416,9.109756307,639.8327457,379.6301255,Batch3,17.39652863,0.94854538,41.00359755,11531.265
35.089294,17.42108,3,2.9489625,384.1293145,10.5144378,606.8146513,411.8582678,Batch2,28.09351311,0.691009607,49.91345254,11520.825
132.83801,24.6153,3,2.8239725,374.3627545,11.46853964,620.0953309,380.6515375,Batch4,30.56507222,0.656545036,42.20677477,11481.41
36.15976,16.869286,3,3.0480402,371.777796,10.020288,576.2137525,392.7474367,Batch3,35.60071567,0.956482855,53.62621882,11569.543
68.17921,20.917208,3,2.8101194,382.4368721,10.8295624,613.4023055,449.709095,Batch3,17.62975804,0.523766635,58.01112541,11592.114
41.738995,19.972126,3,2.9583123,382.4496657,11.18127284,611.9786279,444.1423588,Batch1,28.83686081,0.739797745,58.42686544,11507.909
74.245865,20.606289,3,2.7822957,374.9305682,9.772255649,632.0966989,406.7619298,Batch4,29.16585685,0.72931328,52.14074485,11594.804
